ID,Prob1
4566, 0.08
4567, 0.43
4568, 0.20
4569, 0.05
4570, 0.27
4571, 0.20
4572, 0.14
4573, 0.12
4574, 0.08
4575, 0.19
4576, 0.09
4577, 0.55
4578, 0.19
4579, 0.21
4580, 0.74
4581, 0.38
4582, 0.11
4583, 0.41
4584, 0.03
4585, 0.27
4586, 0.83
4587, 0.73
4588, 0.02
4589, 0.67
4590, 0.16
4591, 0.31
4592, 0.15
4593, 0.48
4594, 0.24
4595, 0.70
4596, 0.43
4597, 0.37
4598, 0.34
4599, 0.21
4600, 0.26
4601, 0.06
4602, 0.48
4603, 0.24
4604, 0.10
4605, 0.38
4606, 0.31
4607, 0.33
4608, 0.43
4609, 0.56
4610, 0.86
4611, 0.29
4612, 0.54
4613, 0.41
4614, 0.22
4615, 0.13
4616, 0.75
4617, 0.39
4618, 0.14
4619, 0.42
4620, 0.38
4621, 0.59
4622, 0.15
4623, 0.12
4624, 0.14
4625, 0.27
4626, 0.18
4627, 0.09
4628, 0.50
4629, 0.17
4630, 0.16
4631, 0.48
4632, 0.11
4633, 0.11
4634, 0.28
4635, 0.56
4636, 0.43
4637, 0.50
4638, 0.09
4639, 0.55
4640, 0.54
4641, 0.19
4642, 0.49
4643, 0.06
4644, 0.11
4645, 0.54
4646, 0.14
4647, 0.01
4648, 0.13
4649, 0.15
4650, 0.60
4651, 0.04
4652, 0.05
4653, 0.15
4654, 0.16
4655, 0.05
4656, 0.17
4657, 0.21
4658, 0.33
4659, 0.11
4660, 0.20
4661, 0.86
4662, 0.26
4663, 0.20
4664, 0.06
4665, 0.32
4666, 0.64
4667, 0.33
4668, 0.96
4669, 0.28
4670, 0.57
4671, 0.29
4672, 0.14
4673, 0.63
4674, 0.07
4675, 0.31
4676, 0.06
4677, 0.19
4678, 0.09
4679, 0.33
4680, 0.31
4681, 0.36
4682, 0.49
4683, 0.15
4684, 0.07
4685, 0.26
4686, 0.31
4687, 0.20
4688, 0.27
4689, 0.38
4690, 0.84
4691, 0.32
4692, 0.08
4693, 0.27
4694, 0.72
4695, 0.89
4696, 0.18
4697, 0.35
4698, 0.47
4699, 0.15
4700, 0.31
4701, 0.20
4702, 0.35
4703, 0.27
4704, 0.13
4705, 0.18
4706, 0.37
4707, 0.28
4708, 0.24
4709, 0.11
4710, 0.59
4711, 0.61
4712, 0.04
4713, 0.59
4714, 0.23
4715, 0.17
4716, 0.69
4717, 0.58
4718, 0.18
4719, 0.69
4720, 0.24
4721, 0.34
4722, 0.17
4723, 0.03
4724, 0.28
4725, 0.11
4726, 0.29
4727, 0.49
4728, 0.06
4729, 0.26
4730, 0.04
4731, 0.65
4732, 0.35
4733, 0.51
4734, 0.32
4735, 0.59
4736, 0.16
4737, 0.45
4738, 0.44
4739, 0.80
4740, 0.45
4741, 0.36
4742, 0.54
4743, 0.10
4744, 0.36
4745, 0.08
4746, 0.13
4747, 0.91
4748, 0.07
4749, 0.19
4750, 0.26
4751, 0.10
4752, 0.41
4753, 0.13
4754, 0.13
4755, 0.05
4756, 0.10
4757, 0.47
4758, 0.17
4759, 0.11
4760, 0.43
4761, 0.42
4762, 0.81
4763, 0.72
4764, 0.12
4765, 0.39
4766, 0.64
4767, 0.67
4768, 0.26
4769, 0.21
4770, 0.19
4771, 0.49
4772, 0.28
4773, 0.30
4774, 0.81
4775, 0.44
4776, 0.47
4777, 0.19
4778, 0.40
4779, 0.70
4780, 0.17
4781, 0.79
4782, 0.11
4783, 0.13
4784, 0.77
4785, 0.20
4786, 0.91
4787, 0.69
4788, 0.39
4789, 0.54
4790, 0.52
4791, 0.52
4792, 0.18
4793, 0.32
4794, 0.20
4795, 0.14
4796, 0.09
4797, 0.12
4798, 0.52
4799, 0.25
4800, 0.06
4801, 0.21
4802, 0.66
4803, 0.18
4804, 0.52
4805, 0.23
4806, 0.49
4807, 0.20
4808, 0.11
4809, 0.21
4810, 0.68
4811, 0.98
4812, 0.29
4813, 0.32
4814, 0.11
4815, 0.23
4816, 0.10
4817, 0.15
4818, 0.64
4819, 0.21
4820, 0.25
4821, 0.23
4822, 0.15
4823, 0.12
4824, 0.25
4825, 0.05
4826, 0.21
4827, 0.20
4828, 0.03
4829, 0.35
4830, 0.10
4831, 0.23
4832, 0.12
4833, 0.16
4834, 0.12
4835, 0.44
4836, 0.85
4837, 0.12
4838, 0.64
4839, 0.17
4840, 0.04
4841, 0.60
4842, 0.20
4843, 0.19
4844, 0.14
4845, 0.15
4846, 0.34
4847, 0.46
4848, 0.38
4849, 0.33
4850, 0.10
4851, 0.46
4852, 0.33
4853, 0.54
4854, 0.66
4855, 0.08
4856, 0.45
4857, 0.14
4858, 0.13
4859, 0.38
4860, 0.39
4861, 0.19
4862, 0.23
4863, 0.11
4864, 0.38
4865, 0.76
4866, 0.16
4867, 0.30
4868, 0.32
4869, 0.91
4870, 0.39
4871, 0.10
4872, 0.38
4873, 0.17
4874, 0.32
4875, 0.47
4876, 0.55
4877, 0.49
4878, 0.81
4879, 0.29
4880, 0.62
4881, 0.42
4882, 0.82
4883, 0.37
4884, 0.42
4885, 0.59
4886, 0.09
4887, 0.19
4888, 0.15
4889, 0.41
4890, 0.29
4891, 0.03
4892, 0.63
4893, 0.71
4894, 0.41
4895, 0.11
4896, 0.16
4897, 0.34
4898, 0.12
4899, 0.92
4900, 0.42
4901, 0.64
4902, 0.06
4903, 0.25
4904, 0.23
4905, 0.01
4906, 0.19
4907, 0.57
4908, 0.15
4909, 0.25
4910, 0.83
4911, 0.18
4912, 0.14
4913, 0.25
4914, 0.21
4915, 0.02
4916, 0.29
4917, 0.34
4918, 0.04
4919, 0.22
4920, 0.88
4921, 0.91
4922, 0.62
4923, 0.54
4924, 0.46
4925, 0.22
4926, 0.35
4927, 0.03
4928, 0.09
4929, 0.66
4930, 0.17
4931, 0.06
4932, 0.28
4933, 0.34
4934, 0.14
4935, 0.89
4936, 0.24
4937, 0.18
4938, 0.09
4939, 0.34
4940, 0.41
4941, 0.46
4942, 0.29
4943, 0.19
4944, 0.40
4945, 0.70
4946, 0.80
4947, 0.18
4948, 0.08
4949, 0.71
4950, 0.13
4951, 0.13
4952, 0.41
4953, 0.05
4954, 0.11
4955, 0.21
4956, 0.34
4957, 0.09
4958, 0.30
4959, 0.18
4960, 0.10
4961, 0.32
4962, 0.36
4963, 0.20
4964, 0.32
4965, 0.19
4966, 0.60
4967, 0.07
4968, 0.36
4969, 0.10
4970, 0.38
4971, 0.21
4972, 0.46
4973, 0.24
4974, 0.20
4975, 0.17
4976, 0.67
4977, 0.27
4978, 0.14
4979, 0.30
4980, 0.22
4981, 0.35
4982, 0.33
4983, 0.26
4984, 0.11
4985, 0.89
4986, 0.33
4987, 0.37
4988, 0.38
4989, 0.03
4990, 0.60
4991, 0.31
4992, 0.62
4993, 0.16
4994, 0.29
4995, 0.45
4996, 0.62
4997, 0.24
4998, 0.24
4999, 0.14
5000, 0.21
5001, 0.52
5002, 0.10
5003, 0.13
5004, 0.14
5005, 0.12
5006, 0.67
5007, 0.11
5008, 0.26
5009, 0.73
5010, 0.44
5011, 0.08
5012, 0.39
5013, 0.21
5014, 0.44
5015, 0.84
5016, 0.66
5017, 0.08
5018, 0.45
5019, 0.02
5020, 0.12
5021, 0.47
5022, 0.51
5023, 0.13
5024, 0.28
5025, 0.15
5026, 0.10
5027, 0.29
5028, 0.12
5029, 0.11
5030, 0.55
5031, 0.33
5032, 0.22
5033, 0.36
5034, 0.54
5035, 0.32
5036, 0.37
5037, 0.92
5038, 0.22
5039, 0.09
5040, 0.71
5041, 0.30
5042, 0.44
5043, 0.22
5044, 0.31
5045, 0.15
5046, 0.74
5047, 0.07
5048, 0.57
5049, 0.20
5050, 0.59
5051, 0.90
5052, 0.14
5053, 0.51
5054, 0.19
5055, 0.22
5056, 0.15
5057, 0.14
5058, 0.12
5059, 0.43
5060, 0.29
5061, 0.67
5062, 0.39
5063, 0.37
5064, 0.20
5065, 0.58
5066, 0.05
5067, 0.31
5068, 0.07
5069, 0.28
5070, 0.13
5071, 0.89
5072, 0.71
5073, 0.64
5074, 0.36
5075, 0.61
5076, 0.37
5077, 0.67
5078, 0.08
5079, 0.09
5080, 0.38
5081, 0.03
5082, 0.17
5083, 0.56
5084, 0.80
5085, 0.27
5086, 0.02
5087, 0.91
5088, 0.19
5089, 0.70
5090, 0.20
5091, 0.32
5092, 0.46
5093, 0.37
5094, 0.17
5095, 0.67
5096, 0.11
5097, 0.22
5098, 0.41
5099, 0.77
5100, 0.33
5101, 0.28
5102, 0.18
5103, 0.40
5104, 0.23
5105, 0.67
5106, 0.40
5107, 0.70
5108, 0.04
5109, 0.18
5110, 0.10
5111, 0.15
5112, 0.36
5113, 0.11
5114, 0.06
5115, 0.09
5116, 0.05
5117, 0.28
5118, 0.11
5119, 0.41
5120, 0.90
5121, 0.59
5122, 0.03
5123, 0.38
5124, 0.31
5125, 0.43
5126, 0.33
5127, 0.06
5128, 0.67
5129, 0.40
5130, 0.26
5131, 0.34
5132, 0.53
5133, 0.23
5134, 0.77
5135, 0.13
5136, 0.12
5137, 0.13
5138, 0.92
5139, 0.03
5140, 0.34
5141, 0.16
5142, 0.26
5143, 0.14
5144, 0.25
5145, 0.35
5146, 0.65
5147, 0.10
5148, 0.58
5149, 0.58
5150, 0.41
5151, 0.07
5152, 0.36
5153, 0.52
5154, 0.19
5155, 0.13
5156, 0.66
5157, 0.74
5158, 0.94
5159, 0.07
5160, 0.56
5161, 0.07
5162, 0.33
5163, 0.22
5164, 0.73
5165, 0.30
5166, 0.12
5167, 0.62
5168, 0.80
5169, 0.45
5170, 0.27
5171, 0.80
5172, 0.19
5173, 0.17
5174, 0.11
5175, 0.39
5176, 0.91
5177, 0.29
5178, 0.12
5179, 0.12
5180, 0.63
5181, 0.17
5182, 0.13
5183, 0.16
5184, 0.16
5185, 0.28
5186, 0.61
5187, 0.33
5188, 0.39
5189, 0.63
5190, 0.69
5191, 0.80
5192, 0.32
5193, 0.07
5194, 0.27
5195, 0.66
5196, 0.04
5197, 0.14
5198, 0.31
5199, 0.25
5200, 0.29
5201, 0.94
5202, 0.05
5203, 0.16
5204, 0.68
5205, 0.48
5206, 0.18
5207, 0.57
5208, 0.45
5209, 0.03
5210, 0.39
5211, 0.10
5212, 0.41
5213, 0.64
5214, 0.36
5215, 0.82
5216, 0.18
5217, 0.08
5218, 0.40
5219, 0.07
5220, 0.26
5221, 0.33
5222, 0.65
5223, 0.26
5224, 0.63
5225, 0.42
5226, 0.54
5227, 0.20
5228, 0.12
5229, 0.71
5230, 0.42
5231, 0.17
5232, 0.14
5233, 0.30
5234, 0.23
5235, 0.04
5236, 0.30
5237, 0.15
5238, 0.34
5239, 0.17
5240, 0.24
5241, 0.17
5242, 0.11
5243, 0.37
5244, 0.32
5245, 0.23
5246, 0.18
5247, 0.26
5248, 0.06
5249, 0.43
5250, 0.36
5251, 0.56
5252, 0.16
5253, 0.19
5254, 0.25
5255, 0.30
5256, 0.10
5257, 0.33
5258, 0.40
5259, 0.44
5260, 0.13
5261, 0.53
5262, 0.63
5263, 0.22
5264, 0.79
5265, 0.01
5266, 0.13
5267, 0.15
5268, 0.28
5269, 0.67
5270, 0.27
5271, 0.38
5272, 0.09
5273, 0.42
5274, 0.76
5275, 0.68
5276, 0.80
5277, 0.49
5278, 0.45
5279, 0.36
5280, 0.54
5281, 0.57
5282, 0.40
5283, 0.31
5284, 0.09
5285, 0.24
5286, 0.12
5287, 0.34
5288, 0.08
5289, 0.41
5290, 0.16
5291, 0.64
5292, 0.80
5293, 0.18
5294, 0.35
5295, 0.30
5296, 0.15
5297, 0.14
5298, 0.82
5299, 0.05
5300, 0.52
5301, 0.49
5302, 0.60
5303, 0.31
5304, 0.17
5305, 0.68
5306, 0.25
5307, 0.85
5308, 0.92
5309, 0.21
5310, 0.35
5311, 0.16
5312, 0.22
5313, 0.41
5314, 0.90
5315, 0.61
5316, 0.86
5317, 0.21
5318, 0.14
5319, 0.34
5320, 0.04
5321, 0.12
5322, 0.10
5323, 0.48
5324, 0.27
5325, 0.02
5326, 0.39
5327, 0.04
5328, 0.04
5329, 0.36
5330, 0.15
5331, 0.30
5332, 0.21
5333, 0.10
5334, 0.19
5335, 0.31
5336, 0.16
5337, 0.29
5338, 0.19
5339, 0.02
5340, 0.32
5341, 0.33
5342, 0.33
5343, 0.04
5344, 0.50
5345, 0.72
5346, 0.12
5347, 0.38
5348, 0.13
5349, 0.38
5350, 0.59
5351, 0.23
5352, 0.37
5353, 0.37
5354, 0.26
5355, 0.16
5356, 0.89
5357, 0.15
5358, 0.30
5359, 0.22
5360, 0.21
5361, 0.28
5362, 0.26
5363, 0.04
5364, 0.26
5365, 0.20
5366, 0.19
5367, 0.97
5368, 0.23
5369, 0.87
5370, 0.34
5371, 0.51
5372, 0.24
5373, 0.15
5374, 0.09
5375, 0.41
5376, 0.37
5377, 0.06
5378, 0.34
5379, 0.35
5380, 0.20
5381, 0.32
5382, 0.27
5383, 0.40
5384, 0.53
5385, 0.25
5386, 0.15
5387, 0.20
5388, 0.28
5389, 0.16
5390, 0.29
5391, 0.33
5392, 0.18
5393, 0.49
5394, 0.31
5395, 0.23
5396, 0.34
5397, 0.35
5398, 0.06
5399, 0.08
5400, 0.44
5401, 0.47
5402, 0.76
5403, 0.28
5404, 0.21
5405, 0.48
5406, 0.35
5407, 0.21
5408, 0.07
5409, 0.45
5410, 0.16
5411, 0.32
5412, 0.33
5413, 0.10
5414, 0.30
5415, 0.02
5416, 0.21
5417, 0.64
5418, 0.89
5419, 0.61
5420, 0.65
5421, 0.21
5422, 0.11
5423, 0.11
5424, 0.06
5425, 0.22
5426, 0.27
5427, 0.22
5428, 0.21
5429, 0.42
5430, 0.28
5431, 0.58
5432, 0.37
5433, 0.25
5434, 0.13
5435, 0.38
5436, 0.25
5437, 0.85
5438, 0.08
5439, 0.37
5440, 0.66
5441, 0.59
5442, 0.15
5443, 0.56
5444, 0.15
5445, 0.39
5446, 0.15
5447, 0.53
5448, 0.59
5449, 0.39
5450, 0.09
5451, 0.81
5452, 0.11
5453, 0.52
5454, 0.33
5455, 0.14
5456, 0.27
5457, 0.14
5458, 0.95
5459, 0.27
5460, 0.16
5461, 0.06
5462, 0.47
5463, 0.23
5464, 0.63
5465, 0.01
5466, 0.71
5467, 0.68
5468, 0.15
5469, 0.30
5470, 0.63
5471, 0.52
5472, 0.16
5473, 0.13
5474, 0.17
5475, 0.33
5476, 0.17
5477, 0.02
5478, 0.21
5479, 0.17
5480, 0.95
5481, 0.08
5482, 0.64
5483, 0.69
5484, 0.06
5485, 0.47
5486, 0.15
5487, 0.21
5488, 0.19
5489, 0.24
5490, 0.04
5491, 0.24
5492, 0.40
5493, 0.76
5494, 0.19
5495, 0.27
5496, 0.10
5497, 0.20
5498, 0.06
5499, 0.53
5500, 0.11
5501, 0.19
5502, 0.20
5503, 0.22
5504, 0.79
5505, 0.40
5506, 0.67
5507, 0.33
5508, 0.30
5509, 0.43
5510, 0.19
5511, 0.07
5512, 0.33
5513, 0.08
5514, 0.10
5515, 0.11
5516, 0.28
5517, 0.70
5518, 0.41
5519, 0.22
5520, 0.41
5521, 0.12
5522, 0.14
5523, 0.14
5524, 0.65
5525, 0.33
5526, 0.22
5527, 0.63
5528, 0.34
5529, 0.21
5530, 0.28
5531, 0.75
5532, 0.27
5533, 0.35
5534, 0.50
5535, 0.81
5536, 0.13
5537, 0.12
5538, 0.70
5539, 0.85
5540, 0.18
5541, 0.05
5542, 0.47
5543, 0.15
5544, 0.43
5545, 0.22
5546, 0.50
5547, 0.09
5548, 0.18
5549, 0.82
5550, 0.59
5551, 0.66
5552, 0.45
5553, 0.04
5554, 0.43
5555, 0.12
5556, 0.49
5557, 0.39
5558, 0.55
5559, 0.80
5560, 0.18
5561, 0.59
5562, 0.20
5563, 0.19
5564, 0.15
5565, 0.17
5566, 0.10
5567, 0.49
5568, 0.14
5569, 0.50
5570, 0.14
5571, 0.14
5572, 0.54
5573, 0.76
5574, 0.05
5575, 0.24
5576, 0.11
5577, 0.12
5578, 0.44
5579, 0.38
5580, 0.14
5581, 0.15
5582, 0.74
5583, 0.13
5584, 0.08
5585, 0.29
5586, 0.61
5587, 0.22
5588, 0.23
5589, 0.27
5590, 0.51
5591, 0.69
5592, 0.25
5593, 0.30
5594, 0.35
5595, 0.38
5596, 0.76
5597, 0.21
5598, 0.06
5599, 0.55
5600, 0.43
5601, 0.36
5602, 0.55
5603, 0.43
5604, 0.39
5605, 0.18
5606, 0.14
5607, 0.36
5608, 0.22
5609, 0.58
5610, 0.08
5611, 0.10
5612, 0.54
5613, 0.27
5614, 0.38
5615, 0.22
5616, 0.09
5617, 0.29
5618, 0.49
5619, 0.12
5620, 0.10
5621, 0.02
5622, 0.28
5623, 0.28
5624, 0.13
5625, 0.63
5626, 0.29
5627, 0.28
5628, 0.17
5629, 0.40
5630, 0.08
5631, 0.18
5632, 0.40
5633, 0.60
5634, 0.15
5635, 0.07
5636, 0.84
5637, 0.20
5638, 0.13
5639, 0.45
5640, 0.27
5641, 0.66
5642, 0.38
5643, 0.22
5644, 0.53
5645, 0.38
5646, 0.10
5647, 0.25
5648, 0.17
5649, 0.45
5650, 0.39
5651, 0.61
5652, 0.07
5653, 0.06
5654, 0.23
5655, 0.48
5656, 0.37
5657, 0.18
5658, 0.26
5659, 0.83
5660, 0.13
5661, 0.25
5662, 0.28
5663, 0.28
5664, 0.28
5665, 0.64
5666, 0.16
5667, 0.31
5668, 0.38
5669, 0.67
5670, 0.77
5671, 0.03
5672, 0.88
5673, 0.31
5674, 0.36
5675, 0.34
5676, 0.14
5677, 0.54
5678, 0.18
5679, 0.82
5680, 0.44
5681, 0.55
5682, 0.91
5683, 0.45
5684, 0.19
5685, 0.15
5686, 0.24
5687, 0.32
5688, 0.78
5689, 0.53
5690, 0.25
5691, 0.14
5692, 0.15
5693, 0.27
5694, 0.18
5695, 0.18
5696, 0.97
5697, 0.21
5698, 0.16
5699, 0.51
5700, 0.35
5701, 0.39
5702, 0.11
5703, 0.81
5704, 0.79
5705, 0.32
5706, 0.47
5707, 0.30
5708, 0.15
5709, 0.31
5710, 0.61
5711, 0.56
5712, 0.10
5713, 0.44
5714, 0.22
5715, 0.24
5716, 0.30
5717, 0.24
5718, 0.27
5719, 0.81
5720, 0.19
5721, 0.36
5722, 0.22
5723, 0.27
5724, 0.41
5725, 0.33
5726, 0.17
5727, 0.17
5728, 0.29
5729, 0.51
5730, 0.84
5731, 0.43
5732, 0.10
5733, 0.71
5734, 0.22
5735, 0.39
5736, 0.27
5737, 0.22
5738, 0.02
5739, 0.08
5740, 0.45
5741, 0.57
5742, 0.10
5743, 0.82
5744, 0.31
5745, 0.51
5746, 0.58
5747, 0.69
5748, 0.30
5749, 0.27
5750, 0.32
5751, 0.58
5752, 0.19
5753, 0.60
5754, 0.19
5755, 0.14
5756, 0.11
5757, 0.73
5758, 0.36
5759, 0.47
5760, 0.37
5761, 0.11
5762, 0.23
5763, 0.15
5764, 0.13
5765, 0.60
5766, 0.24
5767, 0.16
5768, 0.20
5769, 0.24
5770, 0.31
5771, 0.14
5772, 0.30
5773, 0.11
5774, 0.54
5775, 0.27
5776, 0.29
5777, 0.14
5778, 0.37
5779, 0.36
5780, 0.25
5781, 0.86
5782, 0.57
5783, 0.70
5784, 0.37
5785, 0.89
5786, 0.27
5787, 0.14
5788, 0.04
5789, 0.33
5790, 0.64
5791, 0.14
5792, 0.08
5793, 0.43
5794, 0.21
5795, 0.07
5796, 0.26
5797, 0.05
5798, 0.63
5799, 0.48
5800, 0.44
5801, 0.18
5802, 0.44
5803, 0.68
5804, 0.31
5805, 0.41
5806, 0.43
5807, 0.16
5808, 0.97
5809, 0.17
5810, 0.40
5811, 0.96
5812, 0.25
5813, 0.58
5814, 0.93
5815, 0.17
5816, 0.13
5817, 0.38
5818, 0.04
5819, 0.24
5820, 0.14
5821, 0.20
5822, 0.13
5823, 0.08
5824, 0.75
5825, 0.12
5826, 0.36
5827, 0.18
5828, 0.15
5829, 0.18
5830, 0.79
5831, 0.10
5832, 0.80
5833, 0.38
5834, 0.07
5835, 0.92
5836, 0.15
5837, 0.24
5838, 0.45
5839, 0.95
5840, 0.14
5841, 0.22
5842, 0.14
5843, 0.23
5844, 0.64
5845, 0.60
5846, 0.11
5847, 0.39
5848, 0.27
5849, 0.04
5850, 0.31
5851, 0.12
5852, 0.26
5853, 0.32
5854, 0.31
5855, 0.07
5856, 0.41
5857, 0.15
5858, 0.92
5859, 0.59
5860, 0.43
5861, 0.18
5862, 0.85
5863, 0.06
5864, 0.26
5865, 0.12
5866, 0.41
5867, 0.44
5868, 0.63
5869, 0.61
5870, 0.31
5871, 0.53
5872, 0.08
5873, 0.10
5874, 0.19
5875, 0.37
5876, 0.39
5877, 0.16
5878, 0.74
5879, 0.24
5880, 0.21
5881, 0.65
5882, 0.06
5883, 0.12
5884, 0.07
5885, 0.15
5886, 0.55
5887, 0.25
5888, 0.29
5889, 0.75
5890, 0.33
5891, 0.25
5892, 0.79
5893, 0.35
5894, 0.57
5895, 0.34
5896, 0.36
5897, 0.37
5898, 0.46
5899, 0.77
5900, 0.26
5901, 0.19
5902, 0.05
5903, 0.17
5904, 0.58
5905, 0.19
5906, 0.24
5907, 0.83
5908, 0.07
5909, 0.59
5910, 0.32
5911, 0.16
5912, 0.12
5913, 0.25
5914, 0.31
5915, 0.70
5916, 0.18
5917, 0.04
5918, 0.36
5919, 0.31
5920, 0.14
5921, 0.28
5922, 0.10
5923, 0.21
5924, 0.05
5925, 0.08
5926, 0.65
5927, 0.08
5928, 0.19
5929, 0.15
5930, 0.35
5931, 0.12
5932, 0.27
5933, 0.33
5934, 0.95
5935, 0.23
5936, 0.87
5937, 0.21
5938, 0.05
5939, 0.43
5940, 0.10
5941, 0.34
5942, 0.14
5943, 0.39
5944, 0.44
5945, 0.75
5946, 0.12
5947, 0.13
5948, 0.45
5949, 0.19
5950, 0.07
5951, 0.02
5952, 0.38
5953, 0.04
5954, 0.11
5955, 0.37
5956, 0.88
5957, 0.44
5958, 0.90
5959, 0.63
5960, 0.05
5961, 0.48
5962, 0.12
5963, 0.22
5964, 0.10
5965, 0.84
5966, 0.02
5967, 0.34
5968, 0.89
5969, 0.68
5970, 0.28
5971, 0.12
5972, 0.06
5973, 0.28
5974, 0.60
5975, 0.14
5976, 0.47
5977, 0.03
5978, 0.77
5979, 0.17
5980, 0.52
5981, 0.58
5982, 0.58
5983, 0.09
5984, 0.19
5985, 0.32
5986, 0.36
5987, 0.85
5988, 0.28
5989, 0.24
5990, 0.52
5991, 0.10
5992, 0.19
5993, 0.81
5994, 0.26
5995, 0.15
5996, 0.48
5997, 0.37
5998, 0.68
5999, 0.23
6000, 0.33
6001, 0.65
6002, 0.35
6003, 0.04
6004, 0.14
6005, 0.32
6006, 0.31
6007, 0.17
6008, 0.38
6009, 0.09
6010, 0.25
6011, 0.85
6012, 0.49
6013, 0.38
6014, 0.01
6015, 0.23
6016, 0.85
6017, 0.07
6018, 0.23
6019, 0.31
6020, 0.24
6021, 0.20
6022, 0.81
6023, 0.03
6024, 0.30
6025, 0.48
6026, 0.24
6027, 0.12
6028, 0.22
6029, 0.04
6030, 0.06
6031, 0.70
6032, 0.36
6033, 0.77
6034, 0.03
6035, 0.03
6036, 0.45
6037, 0.33
6038, 0.17
6039, 0.26
6040, 0.74
6041, 0.15
6042, 0.57
6043, 0.44
6044, 0.36
6045, 0.18
6046, 0.48
6047, 0.15
6048, 0.77
6049, 0.73
6050, 0.66
6051, 0.30
6052, 0.57
6053, 0.11
6054, 0.85
6055, 0.75
6056, 0.54
6057, 0.65
6058, 0.76
6059, 0.21
6060, 0.90
6061, 0.35
6062, 0.59
6063, 0.34
6064, 0.14
6065, 0.26
6066, 0.14
6067, 0.92
6068, 0.03
6069, 0.14
6070, 0.70
6071, 0.42
6072, 0.56
6073, 0.13
6074, 0.17
6075, 0.23
6076, 0.83
6077, 0.35
6078, 0.28
6079, 0.61
6080, 0.33
6081, 0.37
6082, 0.23
6083, 0.87
6084, 0.57
6085, 0.28
6086, 0.32
6087, 0.05
6088, 0.35
6089, 0.83
6090, 0.20
6091, 0.14
6092, 0.69
6093, 0.49
6094, 0.83
6095, 0.06
6096, 0.27
6097, 0.25
6098, 0.08
6099, 0.66
6100, 0.89
6101, 0.91
6102, 0.84
6103, 0.35
6104, 0.05
6105, 0.02
6106, 0.25
6107, 0.07
6108, 0.32
6109, 0.17
6110, 0.23
6111, 0.48
6112, 0.24
6113, 0.66
6114, 0.91
6115, 0.87
6116, 0.38
6117, 0.18
6118, 0.21
6119, 0.26
6120, 0.32
6121, 0.53
6122, 0.33
6123, 0.26
6124, 0.61
6125, 0.35
6126, 0.10
6127, 0.20
6128, 0.74
6129, 0.10
6130, 0.19
6131, 0.85
6132, 0.36
6133, 0.21
6134, 0.61
6135, 0.15
6136, 0.03
6137, 0.15
6138, 0.12
6139, 0.09
6140, 0.22
6141, 0.21
6142, 0.71
6143, 0.24
6144, 0.24
6145, 0.87
6146, 0.01
6147, 0.09
6148, 0.23
6149, 0.12
6150, 0.16
6151, 0.27
6152, 0.26
6153, 0.17
6154, 0.32
6155, 0.41
6156, 0.72
6157, 0.10
6158, 0.13
6159, 0.38
6160, 0.37
6161, 0.24
6162, 0.24
6163, 0.24
6164, 0.41
6165, 0.52
6166, 0.21
6167, 0.41
6168, 0.92
6169, 0.82
6170, 0.09
6171, 0.43
6172, 0.16
6173, 0.12
6174, 0.88
6175, 0.70
6176, 0.73
6177, 0.41
6178, 0.36
6179, 0.53
6180, 0.25
6181, 0.31
6182, 0.51
6183, 0.26
6184, 0.06
6185, 0.12
6186, 0.13
6187, 0.32
6188, 0.42
6189, 0.16
6190, 0.15
6191, 0.41
6192, 0.20
6193, 0.25
6194, 0.05
6195, 0.50
6196, 0.02
6197, 0.57
6198, 0.92
6199, 0.42
6200, 0.33
6201, 0.04
6202, 0.95
6203, 0.09
6204, 0.05
6205, 0.14
6206, 0.45
6207, 0.48
6208, 0.56
6209, 0.21
6210, 0.45
6211, 0.07
6212, 0.20
6213, 0.61
6214, 0.03
6215, 0.56
6216, 0.95
6217, 0.04
6218, 0.36
6219, 0.17
6220, 0.09
6221, 0.61
6222, 0.68
6223, 0.35
6224, 0.10
6225, 0.18
6226, 0.39
6227, 0.57
6228, 0.67
6229, 0.42
6230, 0.24
6231, 0.28
6232, 0.36
6233, 0.46
6234, 0.18
6235, 0.81
6236, 0.24
6237, 0.28
6238, 0.92
6239, 0.23
6240, 0.34
6241, 0.24
6242, 0.21
6243, 0.07
6244, 0.08
6245, 0.12
6246, 0.45
6247, 0.90
6248, 0.73
6249, 0.64
6250, 0.67
6251, 0.73
6252, 0.61
6253, 0.70
6254, 0.60
6255, 0.17
6256, 0.74
6257, 0.21
6258, 0.26
6259, 0.54
6260, 0.03
6261, 0.24
6262, 0.76
6263, 0.56
6264, 0.37
6265, 0.32
6266, 0.18
6267, 0.20
6268, 0.38
6269, 0.09
6270, 0.32
6271, 0.10
6272, 0.20
6273, 0.88
6274, 0.10
6275, 0.89
6276, 0.15
6277, 0.43
6278, 0.12
6279, 0.21
6280, 0.14
6281, 0.77
6282, 0.14
6283, 0.16
6284, 0.58
6285, 0.41
6286, 0.23
6287, 0.43
6288, 0.09
6289, 0.84
6290, 0.21
6291, 0.79
6292, 0.09
6293, 0.27
6294, 0.26
6295, 0.58
6296, 0.22
6297, 0.26
6298, 0.21
6299, 0.78
6300, 0.21
6301, 0.55
6302, 0.30
6303, 0.47
6304, 0.06
6305, 0.20
6306, 0.63
6307, 0.50
6308, 0.23
6309, 0.26
6310, 0.31
6311, 0.17
6312, 0.35
6313, 0.24
6314, 0.18
